datetime,Time,headline,ticker,sentiment
05/10/2019,07:48:00,Intel $INTC PT Lowered to $56.00 at Mizuho  #stocks,INTC,0
05/09/2019,12:02:00,$SOX $DJIA $SPX $COMP $INTC $AMD:Chip sector closing in on ¡¥worrisome¡¦ technical level as China trade war deep¡K:,INTC,0
05/09/2019,08:03:00,"$INTC SHARES EXTEND PREMARKET FALL, NOW DOWN ABOUT 6.5%",INTC,0
05/09/2019,06:10:00,RT @GcodE232: @MindMakesMatter @johnscharts As is $INTC with that downgrade,INTC,0
05/09/2019,02:37:00,BMO downgrades Intel to Market Perform on decelerating gross margin $INTC ,INTC,0
05/08/2019,13:07:00,RT @EricJhonsa: $INTC closed down 2.5%. This slide (just shared at its investor meeting) appears to be responsible. ,INTC,0
05/08/2019,12:55:00,@SaraEisen $INTC taking the mkt down last 1/2 hour from conf call.,INTC,0
05/08/2019,12:51:00,$ES_F The Must go home flat crowd & range high held it again¡K $INTC issuing negative guidance didn¡¦t help much either.,INTC,0
05/08/2019,12:49:00,$INTC stock high of day 50.79$ (didnt trigger above 51) and news came saying Intel no plan to build more NAND memor¡K ,INTC,1
05/08/2019,12:47:00,$INTC going to take the Whole market down or what lol! $SPY $DIA $SPX $QQQ,INTC,0
05/06/2019,16:06:00,$INTC $SMH  #semiconductor Buy the semi slump? 2 buys  ,INTC,1
05/04/2019,12:44:00,$INTC settled +2.4% at $51.44. The recent mild hysteria after a marginal rev' guidance drop is fading. The stock ha¡K ,INTC,0
05/04/2019,09:39:00,"Intel Co. $INTC EVP Navin Shenoy Sells 1,254 Shares ",INTC,0
05/03/2019,16:39:00,"Intel Co. $INTC EVP Sells $63,703.20 in Stock ",INTC,0
05/03/2019,16:36:00,"Intel Co. $INTC EVP Sells $63,703.20 in Stock  #stocks",INTC,0
05/02/2019,06:19:00,Intel $INTC Downgraded by Argus  #stocks,INTC,0
05/01/2019,18:18:00,Insider Selling: Intel Co. $INTC EVP Sells 611 Shares of Stock  #stocks,INTC,0
05/01/2019,17:58:00,"Intel Co. $INTC Insider Venkata S. M. Renduchintala Sells 37,989 Shares  #stocks",INTC,0
05/01/2019,16:46:00,"$INTC fell for a 7th consecutive day, settling -0.5% to $50.76. Support psy'50, with the 200dma near in the 49s. Th¡K ",INTC,0
05/01/2019,05:49:00,Intel Co. Announces Quarterly Dividend of $0.32 $INTC ,INTC,1
05/01/2019,00:24:00,Intel $INTC Downgraded by Argus to Hold ,INTC,0
04/30/2019,18:00:00,"$INTC had a very mixed month, breaking a new historic high of $59.59, but settling -4.9% to $51.04. The smack down¡K ",INTC,1
04/29/2019,22:46:00,JPMorgan Chase & Co. Reaffirms Buy Rating for Intel $INTC   #markets,INTC,1
04/29/2019,22:46:00,Q2 2019 EPS Estimates for Intel Co. Decreased by Analyst $INTC ,INTC,0
04/29/2019,16:58:00,$INTC settled -2.5% to $51.11. S/t bearish... note the 200dma at 49.01.The recent drop on lower rev' guidance is g¡K ,INTC,0
04/29/2019,10:21:00,$INTC here comes the drop below the 100 SMA,INTC,0
04/29/2019,06:38:00,$INTC fell below 52 support. This may touch the 100 SMA today.,INTC,0
04/29/2019,05:37:00,Intel $INTC Downgraded by Argus to Hold  #stocks,INTC,0
04/28/2019,22:54:00,SunTrust Banks Analysts Cut Earnings Estimates for Intel Co. $INTC  #stocks,INTC,0
04/27/2019,10:44:00,$INTC Nasty drop but will see if this 52ish level holds.  A couple of trendlines here (via @TrendSpider ) and key h¡K ,INTC,0
04/27/2019,09:10:00,Intel $INTC Stock Price Down 1.9% ,INTC,0
04/27/2019,01:02:00,Intel $INTC Shares Gap Down on Analyst Downgrade ,INTC,0
04/26/2019,15:54:00,"$INTC was whacked on a lowered rev' guidance, settling -9.0% to $52.43. Underlying earnings are fine, and this one¡K ",INTC,0
04/26/2019,15:46:00,Intel $INTC Shares Gap Down Following Analyst Downgrade ,INTC,0
04/26/2019,10:37:00,"RT @realmoney: You just want to know if you should buy Intel $INTC on this dip? @Sarge986 understand what you need, so here it is ",INTC,1
04/26/2019,09:57:00,RT @EnerTuition: $TSLA Think sanity is returning to Tesla? Consider that $INTC fell ~10% on 3% guidance hit for 2019. @Tesla barely fell 10¡K,INTC,0
04/26/2019,09:50:00,What¡¦s an investor to do with Intel now? @JimCramer breaks down earnings from #StockoftheDay $INTC and the read thr¡K ,INTC,1
04/26/2019,09:40:00,"Since its IPO in 1982, there have only been 2 days (out of 25) where INTC fell 10%+ and the Nasdaq was up- 1/17/1996 and 12/1/00. $INTC",INTC,0
04/26/2019,08:37:00,"$INTC Intel Guidance Disappoints, But Earnings Season Overall Has Surprised To Upside ",INTC,1
04/26/2019,07:43:00,SunTrust Banks Boosts Intel $INTC Price Target to $56.00  #stocks,INTC,1
04/26/2019,07:23:00,$INTC stock off -10%. Worst single session sell off since 2008. But not surprising to us. This view on Jan 28 about¡K ,INTC,1
04/26/2019,06:59:00,rolled Short Apr 26 Exp 55 putsin $INTC to June 7 Exp 54s,INTC,1
04/26/2019,06:58:00,"$INTC $INTC $NVDA - Analysts shake off Intel print, look to H2 ",INTC,1
04/26/2019,06:42:00,"$INTC -9% crushed as earnings miss - guidance weaker. The big gap to the downside sets an ""island"" top & looks like¡K ",INTC,0
04/25/2019,17:05:00,$SMH Semiconductor ETF will be one to watch carefully Friday post $INTC news & 1mthSupport #IBDpartner @MarketSmith¡K ,INTC,1
04/25/2019,17:03:00,$SMH will be one to watch carefully in Friday's trading w/ likely #Semiconductor weakness post $INTC decline¡K ,INTC,1
04/25/2019,16:17:00,"$INTC settled -1.9% to $57.61. Earnings in AH were fine, but rev' guidance was lowered, and the market was not ple¡K ",INTC,1
04/25/2019,15:31:00,This is my old blog post about my $INTC position.  I didn't update it since I rolled out my calls to Sept 52.50s th¡K ,INTC,1
04/25/2019,13:36:00,$INTC cloud service provider sales growth rate decelerated from 24% in Q4 to 5% in Q1. Not ideal¡K ,INTC,1
04/25/2019,13:08:00,$INTC  Q1 Non-GAAP EPS of $0.89 beats by $0.02; GAAP EPS of $0.87.Revenue of $16.1B (flat Y/Y) beats by $70M. ,INTC,1
04/25/2019,13:07:00,$INTC   cuts guidance   crushed,INTC,0
04/25/2019,13:07:00,$INTC surprised to see this come in at all. Maybe I can get an entry if it lasts.,INTC,1
04/25/2019,10:01:00,GS saying to buy puts $intc ahead of earnings,INTC,1
04/25/2019,08:00:00,"$INTC reports after the close, Estimize Consensus +0.04 EPS and +219.90M Revs compared to WS - ",INTC,1
04/24/2019,17:58:00,$INTC - Intel looks to streamline autonomous vehicle project ,INTC,1
04/24/2019,08:38:00,$INTC $KO:7 Dividend Stocks To Consider for Growth:,INTC,1
04/23/2019,05:33:00,$SNPS $OLED $INTC $KLAC:Factors to Consider Ahead of Intel¡¦s (INTC) Q1 Earnings:,INTC,1
04/22/2019,22:40:00,Intel $INTC to Release Earnings on Thursday ,INTC,1
04/20/2019,02:28:00,Intel $INTC Shares Gap Up to $58.56 ,INTC,1
04/20/2019,02:28:00,Intel $INTC Shares Gap Up to $58.56   #markets,INTC,1
04/17/2019,22:28:00,Intel $INTC Scheduled to Post Quarterly Earnings on Thursday  #stocks,INTC,1
04/17/2019,11:09:00,What Will Happen to Intel Corporation $INTC Next? The Stock Just Reaches 52-Week High  ,INTC,1
04/17/2019,09:41:00,"Qualcomm $QCOM, Intel $INTC drive semiconductor index to record high.  ",INTC,1
04/17/2019,08:56:00,"Intel $INTC rises to highest level since 2000, after ending 5G mobile phone business.  ",INTC,1
04/17/2019,07:40:00,MOST ACTIVE ALERT: $INTC Intel Corp ?? TradeIdeas via  to FREE Trading Room,INTC,1
04/17/2019,05:59:00,$INTC a few members still holding the 56.50s from Monday! That $0.46 to $3 WOW! ,INTC,1
04/17/2019,04:20:00,$QCOM +20 since yesterday afternoon. No big deal. #NoPosition $INTC also upbig from AH.  May be hard to stop $SMH n¡K ,INTC,1
04/17/2019,03:13:00,Intel $INTC to Exit 5G Smartphone Modem Business  ,INTC,1
04/16/2019,17:20:00,$INTC $QCOM:Intel to Stop Making Modem Chips for 5G Smartphones:,INTC,1
04/16/2019,09:13:00,$INTC - Intel acquires FPGA solutions provider ,INTC,1
04/15/2019,15:55:00,"$INTC broke a new historic high of $56.56, settling -14cents to $56.28. ",INTC,1
04/15/2019,11:15:00,$INTC - Process Technology Is Key If History Is About To Repeat Itself With Intel Vs. AMD ,INTC,1
04/15/2019,00:00:00,Intel $INTC PT Raised to $62 at Macquarie ,INTC,1
04/13/2019,19:15:00,Intel Co. $INTC Expected to Announce Earnings of $0.87 Per Share  #stocks,INTC,1
04/12/2019,13:18:00,$INTC $NXPI:5 Semiconductor Stocks to Buy ¡K If You Have a Strong Stomach:,INTC,1
04/10/2019,15:50:00,"$INTC settled +0.8% to $55.75. S/t price structure is a bull flag, and offers new historic highs. Yours.. typing vi¡K ",INTC,1
04/10/2019,07:15:00,sold to close $INTC Apr 55 calls and Bought to Open May 57.50/Apr 26 Exp 58 Call calendars for 55c credit,INTC,1
04/09/2019,01:00:00,Intel $INTC Raised to ¡§Strong-Buy¡¨ at BidaskClub  #stocks,INTC,1
04/09/2019,00:55:00,Intel $INTC Upgraded by BidaskClub to ¡§Strong-Buy¡¨ ,INTC,1
04/08/2019,10:07:00,"$NVDA Nvidia: Winning Race To Autonomous Driving; $INTC Intel Feels The Heat  $NVDA, $INTC",INTC,1
04/07/2019,07:04:00,Intel $INTC Cut to Market Perform at Wells Fargo & Co ,INTC,0
04/06/2019,03:31:00,BidaskScore Finally Upgrades Intel $INTC Stock  ,INTC,1
04/06/2019,03:16:00,Intel Corporation $INTC Holder Motco Has Decreased Stake by $4.03 Million  ,INTC,0
04/05/2019,14:27:00,"Insider Selling: Intel Co. $INTC EVP Sells 25,170 Shares of Stock  #stocks",INTC,0
04/05/2019,09:10:00,Wells Fargo & Co Downgrades Intel $INTC to Market Perform  #stocks,INTC,0
04/05/2019,08:59:00,Intel $INTC Earns Buy Rating from Analysts at Nomura ,INTC,1
04/05/2019,06:08:00,$INTC (-1.0% pre) Wells Fargo Downgrades Intel (INTC) to Market Perform,INTC,0
01/16/2020,09:56:00,Johnson & Johnson $JNJ Reaches New 1-Year High at $148.25 ,JNJ,1
01/10/2020,18:25:00,Johnson & Johnson $JNJ PT Raised to $165.00 ,JNJ,1
01/09/2020,06:57:00,Wells Fargo & Co Raises Johnson & Johnson $JNJ Price Target to $165.00  #stocks,JNJ,1
01/09/2020,06:56:00,$JNJ Wells Fargo analyst Larry Biegelsen raised his price target for Johnson & Johnson to $165 from $155 ahead of q¡K ,JNJ,1
01/06/2020,15:04:00,$FB $BABA $JNJ $NFLX top sells ,JNJ,0
01/04/2020,05:37:00,Johnson & Johnson $JNJ to Issue Quarterly Dividend of $0.95 on March 10th ,JNJ,1
01/04/2020,05:36:00,Johnson & Johnson $JNJ to Issue Quarterly Dividend of $0.95 ,JNJ,1
01/04/2020,03:26:00,Johnson & Johnson¡¦s $JNJ Buy Rating Reaffirmed at Credit Suisse Group   #markets,JNJ,1
01/03/2020,17:38:00,"Bankrupt #uBiome sells off patents, data for $7M; J&J buys options on Pulmatrix's lung cancer drugs  $JNJ",JNJ,0
01/02/2020,12:43:00,Johnson & Johnson $JNJ Announces Quarterly Dividend for First Quarter 2020,JNJ,1
01/02/2020,06:20:00,Johnson & Johnson Announces Quarterly Dividend of $0.95 $JNJ  #stocks,JNJ,1
01/02/2020,06:20:00,Johnson & Johnson Announces Quarterly Dividend of $0.95 $JNJ ,JNJ,1
01/02/2020,04:51:00,$JNJ - Johnson & Johnson declares $0.95 dividend ,JNJ,1
01/01/2020,04:08:00,Johnson & Johnson¡¦s $JNJ Buy Rating Reiterated at Credit Suisse Group  #stocks,JNJ,1
12/31/2019,13:41:00,"$JNJ in Downtrend: its price may drop because broke its higher Bollinger Band on December 19, 2019. View odds for t¡K ",JNJ,0
12/31/2019,08:02:00,TREND REVERSAL DOWN ALERT: $JNJ Johnson & Johnson ?? TradeIdeas via  to FREE Trading Room,JNJ,0
12/30/2019,21:10:00,$JNJ bullish outlook suggests further upside for next year  #elliottwave #trading ,JNJ,1
12/29/2019,11:19:00,The industry average Profit Margin is -215.09%. $JNJ outperforms 87% of its industry peers.  ,JNJ,1
12/28/2019,03:44:00,"$JNJ in +-0.12% Uptrend, growing for three consecutive days on December 27, 2019. View odds for this and other indi¡K ",JNJ,1
12/27/2019,13:29:00,$JNJ Bullish Outlook Suggests Further Upside for Next Year      #ElliottWave,JNJ,1
12/27/2019,10:02:00,JNJ Bullish Outlook Suggests Further Upside for Next Year $JNJ ,JNJ,1
12/27/2019,04:03:00,"$JNJ in Downtrend: its price may decline as a result of having broken its higher Bollinger Band on December 19, 201¡K ",JNJ,1
12/23/2019,03:29:00,"$JNJ in +2% Uptrend, growing for three consecutive days on December 20, 2019. View odds for this and other indicato¡K ",JNJ,1
12/23/2019,01:44:00,#Johnson&Johnson Acquires #TARIS Biomedical with Focus on Transforming the Treatment of #BladderCancer $JNJ ,JNJ,1
12/21/2019,11:03:00,$SPX $TGT $JNJ $KO $XLU:Dividend stocks are likely to continue to be a good way to generate income in a low-rate¡K ,JNJ,1
12/21/2019,08:23:00,Johnson & Johnson $JNJ Upgraded at Zacks Investment Research   #markets,JNJ,1
12/21/2019,03:56:00,Johnson & Johnson $JNJ Upgraded to Overweight by Barclays ,JNJ,1
12/21/2019,01:29:00,Johnson & Johnson $JNJ Reaches New 1-Year High at $145.25 ,JNJ,1
12/20/2019,16:05:00,$JNJ: Johnson & Johnson acquires TARIS Biomedical; terms not disclosed ,JNJ,1
12/20/2019,14:35:00,Johnson & Johnson : Acquires Taris Biomedical #JohnsonJohnson #Stock #MarketScreener  ,JNJ,1
12/20/2019,11:35:00,Johnson & Johnson $JNJ Upgraded by Barclays to ¡§Overweight¡¨ ,JNJ,1
12/19/2019,20:08:00,$JNJ inside day follow up as it gave a double inside 15 before taking the #150RB up. Had a few days of upgrades to¡K ,JNJ,1
12/19/2019,12:38:00,Johnson & Johnson $JNJ Sets New 52-Week High at $145.25   #markets,JNJ,1
12/19/2019,08:49:00,Johnson & Johnson $JNJ Upgraded by Zacks Investment Research to ¡§Buy¡¨  #stocks,JNJ,1
12/19/2019,05:48:00,UPDATE: Barclays Upgrades Johnson & Johnson $JNJ to Overweight ,JNJ,1
12/19/2019,05:35:00,Johnson & Johnson $JNJ Upgraded at Barclays ,JNJ,1
12/19/2019,03:17:00,"Johnson & Johnson $JNJ EVP Kathryn E. Wengel Sells 2,017 Shares ",JNJ,0
12/19/2019,02:44:00,"Johnson & Johnson $JNJ Director Acquires $706,400.00 in Stock ",JNJ,1
12/19/2019,02:16:00,Barclays Upgrades Johnson & Johnson $JNJ to Overweight ,JNJ,1
12/17/2019,11:59:00,RT @HalftimeReport: Johnson & Johnson upgraded to overweight at Morgan Stanley.Our experts debate $JNJ in #CalloftheDay. ,JNJ,1
12/17/2019,07:07:00,$JNJ Johnson & Johnson  Upgraded by Morgan Stanley $141.79 $145.00 ? $170.00 Equal ? Weight,JNJ,1
12/17/2019,06:14:00,$JNJ Morgan Stanley analyst David Lewis upgraded Johnson & Johnson to Overweight from Equal Weight with a $170 price target from $145.,JNJ,1
12/17/2019,06:02:00,"Morgan Stanley sees 'defensiveness returning' at J&J, upgrades to Overweight $JNJ ",JNJ,1
12/17/2019,05:29:00,Johnson & Johnson $JNJ Rating Increased to Overweight at Morgan Stanley ,JNJ,1
12/17/2019,02:58:00,"Johnson & Johnson $JNJ EVP Kathryn E. Wengel Sells 2,017 Shares of Stock ",JNJ,0
12/17/2019,02:36:00,"Insider Buying: Johnson & Johnson $JNJ Director Acquires 5,000 Shares of Stock ",JNJ,1
12/16/2019,16:29:00,"Hubert Joly Purchases 5,000 Shares of Johnson & Johnson $JNJ Stock  #stocks",JNJ,1
12/16/2019,16:28:00,"Johnson & Johnson $JNJ EVP Kathryn E. Wengel Sells 2,017 Shares  #stocks",JNJ,0
12/16/2019,14:49:00,$JNJ Insider buying ,JNJ,1
12/07/2019,05:50:00,XBiotech sells bermekimab to Janssen for $750M plus potential milestones $XBIT $JNJ ,JNJ,0
12/06/2019,19:38:00,@PeterTrader99 Did post there?$sbux $jnj $mo $o $wpc $t enjoy dividend bliss lol,JNJ,1
11/29/2019,23:23:00,The industry average Profit Margin is -206.47%. $JNJ outperforms 87% of its industry peers.  ,JNJ,1
11/24/2019,05:44:00,Johnson & Johnson $JNJ Plans Quarterly Dividend of $0.95 ,JNJ,1
11/23/2019,05:20:00,Johnson & Johnson $JNJ To Go Ex-Dividend on November 25th   #markets,JNJ,1
11/21/2019,03:42:00,"$JNJ in Downtrend: its price may decline as a result of having broken its higher Bollinger Band on November 15, 201¡K ",JNJ,1
11/20/2019,13:50:00,"$JNJ nice daily flag break, reclaiming 200ma. Big upgrade this morning. Could see nice C&H setup here. ",JNJ,1
11/20/2019,08:05:00,Bto 12/6 $jnj 135 inside day up reversal after down - I¡¦ll take my chances lol,JNJ,0
11/19/2019,03:58:00,"$JNJ in Downtrend: its price expected to drop as it breaks its higher Bollinger Band on November 15, 2019. View odd¡K ",JNJ,0
11/15/2019,15:14:00,"@BearingtonTrade @OptionsLocator Took a loss on swing position on $JNJ from last week, sold for 10 cents a contract¡K ",JNJ,0
11/14/2019,06:34:00,$JNJ:Why Is Johnson & Johnson (JNJ) Down 2.9% Since Last Earnings Report?:,JNJ,0
11/13/2019,06:35:00,$JNJ $RHHBY $HALO $TAK:Halozyme (HALO) Earnings & Revenues Miss Estimates in Q3:,JNJ,0
11/02/2019,03:05:00,Wright Medical jumps after Bloomberg says exploring potential sale $WMGI $SYK $JNJ $SNN ,JNJ,1
10/31/2019,11:28:00,$COCP OVERSOLD.. down 34%??????$RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP $NEPT $ASMB $JNJ $MRK $AAPL¡K ,JNJ,0
10/31/2019,09:38:00,The industry average Profit Margin is -205.33%. $JNJ outperforms 88% of its industry peers.  ,JNJ,1
10/29/2019,11:09:00,$JNJ - Buy Johnson & Johnson: A Undervalued Dividend King With Some Risks. Subscribe to Seeking Alpha for more:¡K ,JNJ,1
10/28/2019,03:38:00,Johnson & Johnson $JNJ Price Target Raised to $163.00   #markets,JNJ,1
10/27/2019,09:02:00,Credit Suisse Group Raises Johnson & Johnson $JNJ Price Target to $163.00 ,JNJ,1
10/25/2019,18:11:00,Johnson & Johnson $JNJ Price Target Raised to $163.00 at Credit Suisse Group ,JNJ,1
10/25/2019,18:10:00,Johnson & Johnson $JNJ Price Target Raised to $163.00 at Credit Suisse Group  #stocks,JNJ,1
10/24/2019,17:31:00,Johnson & Johnson $JNJ PT Raised to $163.00 at Credit Suisse Group  #stocks,JNJ,1
10/24/2019,09:58:00,"Sold JNJ, not gonna happen today...  $JNJ ",JNJ,0
10/23/2019,15:58:00,$JNJ - J&J's proposed opioid settlement to cut Q3 profit by $3B ,JNJ,0
10/22/2019,06:18:00,$JNJ $AMZN:9 Best Dividend Stocks to Buy for Every Investor:,JNJ,1
10/21/2019,17:46:00,Johnson & Johnson $JNJ Shares Gap Down to $127.70 ,JNJ,0
10/21/2019,17:44:00,Johnson & Johnson $JNJ Shares Gap Down to $127.70   #markets,JNJ,0
10/21/2019,06:13:00,Johnson & Johnson $JNJ Rating Increased to Hold at Zacks Investment Research ,JNJ,1
10/20/2019,07:21:00,Johnson & Johnson $JNJ Stock Rating Upgraded by Zacks Investment Research ,JNJ,1
10/20/2019,06:40:00,Johnson & Johnson $JNJ PT Lowered to $155.00 ,JNJ,0
10/19/2019,22:52:00,FY2019 EPS Estimates for Johnson & Johnson $JNJ Raised by Analyst ,JNJ,1
10/19/2019,10:00:00,Johnson & Johnson $JNJ Raised to ¡§Neutral¡¨ at Atlantic Securities ,JNJ,1
10/19/2019,09:59:00,Johnson & Johnson $JNJ Rating Increased to Neutral at Atlantic Securities ,JNJ,1
10/19/2019,08:00:00,.@JNJNews earnings beat expectations despite legal hurdles. $JNJ  ,JNJ,1
10/18/2019,18:00:00,Shares of Johnson & Johnson fell after the company said some bottles of its popular baby powder were found to conta¡K ,JNJ,0
10/18/2019,18:00:00,"WATCH: Wall Street fell on Friday as negative headlines about Johnson & Johnson and Boeing, along with bleak econom¡K ",JNJ,0
10/18/2019,15:05:00,Johnson & Johnson $JNJ Upgraded at Zacks Investment Research ,JNJ,1
10/18/2019,14:40:00,"Shares of Johnson & Johnson drop after the company said it's recalling around 33,000 bottles of baby powder¡K ",JNJ,0
10/18/2019,13:04:00,"Dow closes down over 200 points as Boeing, Johnson & Johnson tumble ",JNJ,0
10/18/2019,11:15:00,Shares of Johnson & Johnson fell 5% after the company said some bottles of its popular baby powder were found to co¡K ,JNJ,0
10/18/2019,11:02:00,"Johnson & Johnson Down Over 5%, on Pace for Largest Percent Decrease Since December 2018 -... #JohnsonJohnson¡K ",JNJ,0
10/18/2019,10:51:00,Breaking: Johnson & Johnson shares fell about 5% after the company recalled one lot of baby powder because the FDA¡K ,JNJ,0
10/18/2019,10:24:00,Wells Fargo & Co Trims Johnson & Johnson $JNJ Target Price to $155.00 ,JNJ,0
10/18/2019,10:03:00,RT @jonathanrockoff: $JNJ is down >5% after the company recalls one lot of Johnson's Baby Powder bottles because @US_FDA found sub-trace le¡K,JNJ,0
10/18/2019,09:08:00,Johnson & Johnson shares drop after baby powder recall #economy #MarketScreener  ,JNJ,0
10/18/2019,08:05:00,$JNJ: Johnson & Johnson down nearly 3% ahead of the open after disclosing that an FDA test indicated the presence o¡K ,JNJ,0
10/17/2019,11:21:00,$JNJ nice grind higher ,JNJ,1
10/17/2019,11:03:00,Johnson & Johnson $JNJ PT Raised to $158.00 at Credit Suisse Group ,JNJ,1
